Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
小桥驾到英国luckseason幸肤拾光诺丽果洁面乳洗面奶氨基酸敏感肌,小桥驾到,48,淘宝,2019-03-06 12:46:34,68462118073,6664844166389894413,0,0,0,79.00,0,48356,578,1.20%,https://s.click.taobao.com/t?e=m%3D2%26s%3DUAkuFYgwd1pw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMauMAddMr9nk1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM97HLSG6X6I9eIL2cm9xwPgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6My88ymVSQYLXSI8LdWqukp0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b5832d4_0c63_16ec25e169e_e891&xId=WVw9lZJHfMMZC3WXFzM8CFp140xrEjUvig6AdVeP9hmyxGtF6EFajN2NrylRNH7kXVwKH1DkEpt9SGauxuSxhP&union_lens=lensId:0b1af702_0c72_16ec25e16a0_7337
曹国栋专用 六色遮瑕膏遮盖脸部痘印痘痘斑点雀斑黑眼圈唇遮瑕盘,化妆师~刘安琪?,37,淘宝,2019-07-19 13:53:38,74280738438,6715002992640281869,0,0,0,79.00,0,13402,739,5.51%,https://s.click.taobao.com/t?e=m%3D2%26s%3DIMToGgIxbXBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSknvrOJwkH9xq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2FvudUnULLUGvG73HVVDbiM0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZpu6AaTUiESf1vf161UHHhYcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b157056_0c6f_16ec15c2e43_3191&xId=QPY6RyIL7g1n5pb8JizaskiLo6GRm5TFAch4TiKTJy617yWrgn6KpJjP69ZnERIB0HHPZ6ijVaVIZzfUojX6sU&union_lens=lensId:0b0b00e4_0c8f_16ec15c2e44_0ad6
曹国栋 遮瑕膏修容膏遮盖黑眼圈斑点痘痘保湿修容脸唇部遮瑕液,国栋时尚教育,23,淘宝,2019-05-21 12:38:29,97766699855,6693067555298430216,0,0,0,69.00,0,46173,727,1.57%,https://s.click.taobao.com/t?e=m%3D2%26s%3DcOCf6YPooJhw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSknvrOJwkH9xq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2FvudUnULLUGvG73HVVDbiM0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZq%2BM084xRc2VR%2BNk7cK077AcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b83add8_0c7a_16ec15c2fbf_e4a5&xId=sX9RpOk5uCEWKQ8G637Zuuk1yU4dqpZUS9YsbqHlX6hGDqNoeGJcFXJUKhtX3MbPccZhIXmr24N1qBy80Wmnl2&union_lens=lensId:0b1b514a_0bc6_16ec15c2fc2_df9f
佳洁士美国进口热感美白超值装钻亮炫白牙膏8支(共560g)+赠全优7效牙刷2支(祛牙渍 茶渍 咖啡渍),棚棚朱古力,58,京东,2019-08-29 10:51:28,7004267872,6730415976799587597,0,0,0,109.00,0,191837,2869,1.50%,https://u.jd.com/gcU4T9
薇娅推荐膜法世家绿豆泥面膜美白清洁毛孔痘印涂抹式泥膜魔法世家,疯疯童学,59,淘宝,2019-08-02 20:25:03,95834928323,6720386105671208203,0,0,0,119.90,0,82035,1073,1.31%,https://s.click.taobao.com/t?e=m%3D2%26s%3DQkBbXGHTAVNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYnC6hK7P%2BQlJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMVAlLNUy0zll%2FKCP8XhbRJowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCTW%2FLag6CCPkA2QDWOE47vzculXw%2FGh8QsNft%2BBttGBkIJkc7bDPnoswu5fygjVMk0tfimM8xr3kjnFAZ2trllxiXvDf8DaRs%3D&union_lens=lensId:TAPI@1588056870@0b58a1ca_0e60_171bf90cdff_c4a3@01
阿芙荷荷巴油/霍霍巴油 黑头jojoba精油基础油护肤脸部面部按摩去,仙女酵母,47,淘宝,2019-03-21 11:19:19,98990146691,6670440888927292676,0,0,0,78.00,0,1397986,5277,0.38%,https://s.click.taobao.com/t?e=m%3D2%26s%3DSi27OJZKQt5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUJbXgf%2FPCAWxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMPScka4IvNOnAlMtORlei54we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDEbyTltkfT6O2hCbENMZuozculXw%2FGh8QsNft%2BBttGBkIJkc7bDPnoswu5fygjVMk0tfimM8xr3kjnFAZ2trllxiXvDf8DaRs%3D&union_lens=lensId:0b57b5a6_0c91_16ebf848865_173d&xId=bKsFf7CUD1rxOP4DEV5JoURaiuRvaD2bdoGRc87krPNYbfU9gSTc4iL7aEvCogHIfe5pF1Yejlqtuu3Mxe2LxI&union_lens=lensId:0b1af702_0c72_16ebf848867_70a8
丽普司肽寡肽修护原液 冻干精华液去袪淡化痘印痘坑补水官方正品,潘雨润 9.19JMSolution专场,54,淘宝,2019-09-27 15:07:29,81793710243,6741243421022817547,0,0,0,89.00,0,90009,4662,5.18%,https://s.click.taobao.com/t?e=m%3D2%26s%3Db6u4cRPdLK1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRwOV0JtvRko79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMPoM8rpwl9CzgLv5RVAt5eowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBOGLpvPGfUpOv20TO5%2Fe2nk8JK01RBLHZtu84DtRxauk9RNdF9PG1054D9O%2FIWQ4%2BVlMEqA3PwTyB4b8xwNKLSxg5p7bh%2BFbQ%3D&union_lens=lensId:0b0f79e2_0c3a_16e365dae23_dbe3&xId=qw1Xbz0ufffzAJMvj2KnxxqCd89rQM42OzEmGTLS9LaLZ2jwNhFO4K7YsjdT15Hms13IwkJBNMNxKf5ehVH5Qf&union_lens=lensId:0bb790e7_0d4a_16e365dae26_b9c3
善草纪第二代澳洲茶树水乳套装清爽保湿控油收缩毛孔水乳油皮痘肌,脑洞少女T,59,淘宝,2019-08-28 17:54:53,98473514242,6730154007244852483,0,0,0,198.00,0,43890,1006,2.29%,https://s.click.taobao.com/t?e=m%3D2%26s%3D3MRLmVvWxg9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMcEZ63io5tTIlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMw6T4yEd6PZYHxUyv57N6xQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Popv67oFgpXdp8F5FNncwLm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1588260057@0b847678_0edb_171cbad306f_9f2c@01
自然堂雪域冰肌水滋润型纯粹补水保湿水爽肤水女旗舰店正品,大马马马克,57,天猫,2019-09-18 18:01:04,70482964174,6737948389859757325,0,0,0,128.00,0,2377,69,2.90%,https://detail.tmall.com/item.htm?id=22610607247
妮维雅男士专用洗面奶男控油抗痘洁面乳 护肤品深层清洁官方正品,变帅穿搭指南,15,淘宝,2019-02-04 14:15:27,97614773610,6653702516154436868,0,0,0,24.90,0,176,8,4.55%,https://s.click.taobao.com/t?e=m%3D2%26s%3DBgQvj6mZMiNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaJNFZOFW7Rolovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMvlvBeMT8pg4bJS8sLgR8ogtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NLAOphNoJixZ2ZD%2BJ4DlK0m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1587604207@0b173c03_0e9b_171a495b663_aca6@01
自然堂雪域冰肌水清爽型收缩毛孔滋润补水保湿水爽肤水女正品官网,软软大测评,45,淘宝,2019-09-08 20:09:07,97602884047,6734270541579996428,0,0,0,128.00,0,2611,38,1.46%,https://s.click.taobao.com/t?e=m%3D2%26s%3DEkPTzSV1oL1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUIsM%2BlHn0t2lovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSHFGH%2BNBAQAiXgGZCpFfkwtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSk%2F%2By5yHnZRpu96L6tRrv983LpV8PxofELDX7fgbbRgZCCZHO2wz56LMLuX8oI1TJNLX4pjPMa95I5xQGdra5ZcYl7w3%2FA2kb&union_lens=lensId:0b57ab6b_478e_16ef479684b_7861&xId=59Re2vFMdSwNWk4i2Ipujvmo68SDuAoWTetZdPwovLas5zwuDmf7dv2UQlUIRbGIX6lDoDwt9FmIEXw6YmhOy2&union_lens=lensId:0b0b00e4_18ad_16ef479684d_b868
透真玻尿酸护肤套装水乳化妆品全套学生女补水保湿控油旗舰店正品,潘雨润 9.19JMSolution专场,59,淘宝,2019-09-24 13:43:55,81793710243,6740108631221472519,0,0,0,139.00,0,40440,762,1.88%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dh697PtsbUiFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYDyTvggI1jCRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMDVTVEaweieWSKyxqd2oYkowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCygLSaMhuoqV0%2FG2B80e2Ek8JK01RBLHZtu84DtRxauk9RNdF9PG1054D9O%2FIWQ4%2BVlMEqA3PwTyB4b8xwNKLSxg5p7bh%2BFbQ%3D&union_lens=lensId:TAPI@1587725471@0b5a32ca_0f22_171abd00f5e_a02f@01
赫之本安妍氨基酸洁面乳 去红血丝泡沫温和舒缓补水保湿,配方师新帅,28,淘宝,2018-10-13 07:20:22,6497556215,6611614337154944269,0,0,0,88.00,0,69,32,46.38%,https://item.taobao.com/item.htm?id=40233576421
牧草人发膜修复干枯补水顺滑保湿营养护理头发护发素450ml,潮发型宝哥,46,抖音小店,2019-03-09 20:16:36,68003260889,6665909967851212040,0,0,0,36.00,0,1171,44,3.76%,https://haohuo.jinritemai.com/views/product/item2?id=3332256701436065001&origin_type=3002001000&origin_id=6665909967851212040_3332256701436065001&alkey=1128_99514375927_6665909967851212040_3332256701436065001_010
泊泉雅随意造型发蜡发泥 强力持久蓬松造型 定型保湿,新北英奈斯沙龙,15,抖音小店,2019-05-07 21:04:04,72577130701,6688231863439412492,0,0,0,29.90,0,123,8,6.50%,https://haohuo.jinritemai.com/views/product/item2?id=3335187868430810331&origin_type=2002001000&origin_id=6688231863439412492_3335187868305111782&alkey=1128_99514375927_6688231863439412492_3335187868305111782_011
20粒尔木萄压缩毛巾纯棉一次性洗脸巾方巾洁面巾旅行装,会会小娘,12,抖音小店,2019-03-29 01:38:58,86934835935,6673423750677007623,0,0,0,29.90,0,12887,82,0.64%,https://haohuo.jinritemai.com/views/product/item2?id=3336122753987262011&origin_type=2002001000&origin_id=6673423750677007623_3336122753836390823&alkey=1128_99514375927_6673423750677007623_3336122753836390823_011
 小米有品inFace声波洁面仪洗面仪电动美容仪震动洗脸仪,躺倒鸭开箱,59,抖音小店,2019-04-03 20:09:17,83803012448,6675561331141152007,0,0,0,109.00,0,897,49,5.46%,https://haohuo.jinritemai.com/views/product/item2?id=3337669809780466985&origin_type=2002001000&origin_id=6675561331141152007_3337735176909499145&alkey=1128_99514375927_6675561331141152007_3337735176909499145_011
【倍亲】国货京卫本草保湿防晒乳液110MLSPF30PA++,白雪贝儿公主,19,抖音小店,2019-06-27 00:40:38,61921321284,6706707889668607239,0,0,0,68.00,0,1783,20,1.12%,https://haohuo.jinritemai.com/views/product/item2?id=3347960710436109446&origin_type=2002001000&origin_id=6706707889668607239_3348002922641554543&alkey=1128_99514375927_6706707889668607239_3348002922641554543_011
媄派蚕丝巨补水蚕丝面膜,东莞周周服饰,16,抖音小店,2019-06-10 23:40:52,64980290723,6700781519075609870,0,0,0,128.00,0,27729,1514,5.46%,https://haohuo.jinritemai.com/views/product/item2?id=3348533517331101800&origin_type=3002001000&origin_id=6700781519075609870_3348533517331101800&alkey=1128_99514375927_6700781519075609870_3348533517331101800_010
凡士林晶冻保湿霜,Amy好物推荐,14,抖音小店,2019-07-13 17:48:18,4067815970855383,6712970114196622606,0,0,0,29.00,0,982,27,2.75%,https://haohuo.jinritemai.com/views/product/item2?id=3350776819560372469&origin_type=2002001000&origin_id=6712970114196622606_3350777426417575525&alkey=1128_99514375927_6712970114196622606_3350777426417575525_011
【倍亲】京卫本草胎盘乳 羊胎盘提取物 保湿滋润110ml,Zh小萌娃就是我,58,抖音小店,2019-06-23 14:27:10,79119945970,6705374524340292876,0,0,0,49.00,0,2331,9,0.39%,https://haohuo.jinritemai.com/views/product/item2?id=3351875854530669381&origin_type=2002001000&origin_id=6705374524340292876_3351875897161700658&alkey=1128_99514375927_6705374524340292876_3351875897161700658_011
冰菊烟酰胺安瓶高保湿精华水500ml原液玻尿酸精华液,大国重器,34,抖音小店,2019-08-05 20:51:59,3671960643699492,6721664676003958027,0,0,0,29.90,0,5460,105,1.92%,https://haohuo.jinritemai.com/views/product/item2?id=3351889237648771995&origin_type=2002001000&origin_id=6721664676003958027_3351896224596024582&alkey=1128_99514375927_6721664676003958027_3351896224596024582_011
补水仪纳米喷雾器便携式补水喷雾仪水补仪喷雾补水补水喷雾仪,种草师大明明,18,抖音小店,2019-07-24 19:28:14,4120611630878099,6717108312300637444,0,0,0,39.00,0,14933,199,1.33%,https://haohuo.jinritemai.com/views/product/item2?id=3357401177494051095&origin_type=2002001000&origin_id=6717108312300637444_3357402175100975174&alkey=1128_99514375927_6717108312300637444_3357402175100975174_011
小允姐姐家希芸气垫BB霜轻薄遮瑕隔离裸妆不易脱妆粉底液送替换装,小允姐姐,58,淘宝,2019-02-20 18:15:54,69657872755,6659663997761064203,0,0,0,79.00,0,27244,984,3.61%,https://s.click.taobao.com/t?e=m%3D2%26s%3De8S8AjvzE4hw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMbXpk4UY7zuhlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMF2YqrCHw7bAFi1GeJ1iSt4we6%2FtGg2%2FR0g4t7YZScZYp6nCvtaIgPeQwEz9rPXcwTTGtPdxHTRpuShzkDg9djjdW3Ioa1kNbv0j0DYIHu1PYR16Frqer%2F9Sc7UuU%2FTfGdONMU3u%2BLCLQLbubdJb6N%2BNWJSUwNRzDvSsyC8NTFuqiZ%2BQMlGz6FQ%3D%3D&union_lens=lensId:0b582d96_0c1d_16ec117de6e_1e37&xId=HLfQVtTgobwdw7ElrJsj5Q6GcUmKSGfpDZQDNPSuvFmlEl2PtrrL4TyE9VxzgmjpZ5NwbvjCUx7g6qc6vrI24O&union_lens=lensId:0b1b5435_0d0a_16ec117de71_6c8e
阿婷家Avigers艾薇格诗收缩毛孔深层清洁氨基酸洁面粉包邮,阿婷,57,淘宝,2019-02-24 11:46:55,63413890491,6661346242154564868,0,0,0,120.00,0,171980,11443,6.65%,https://s.click.taobao.com/t?e=m%3D2%26s%3DDLSxQc8nc2Vw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMfo9yMYRo3Ob1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM1x2i9jP5OztX65bEXPOwdAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NXASvpobZZd8hg2akF%2BqYJ0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b150f1b_0ca6_16ec7ede1f8_32d3&xId=eA6bycxFS6sETOz8J6gJi2445BNv5QeAFbhpmxFW4UyOmGg44CHXULNw957lbbcvswMTo0r1c5C57c6FUvQ7De&union_lens=lensId:0b01f28b_0c94_16ec7ede1fb_7e59
0517智美蜗牛 胶囊精华液 焕颜补水修护早晚修护面部精华,葛十八,13,淘宝,2019-06-14 11:30:18,58653219566,6702022154826845447,0,0,0,139.00,0,307550,2548,0.83%,https://s.click.taobao.com/t?e=m%3D2%26s%3DiI%2BHKhURJHhw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUiUW1iXR88kMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMu1UhKb9CtbVGqa2MOekFcQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PHhuYIjvSh3PASiL8%2Fw%2BFF0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b157056_0c6f_16ec1263c31_9985&xId=N4qbPnTtlURkaSwUHJNTvjzIfXmbp3yc1ns9mQ9nUKItZfUj3usWDR8BIF3rcMPhoy2HwYcBRGvjup4MBlUKqz&union_lens=lensId:0b0fcf04_0bbd_16ec1263c32_3244
五谷秀水润精粹氨基酸洁面慕斯120ml+滋晶水120ml杜青峰老师推荐,杜青峰,30,淘宝,2019-02-10 17:51:39,77780781922,6656010628437691656,0,0,0,129.00,0,7150,490,6.85%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dno%2F24xF0uTNw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMRfpMjl75mRRxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2BgaGLwfutFEcOpWDNP%2FmC4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAzIEyWoF6zLXAiF4NbbOJUm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b083dd4_0c72_16ec0d9bacb_6b65&xId=agH4N7X15wTfIwK986jZIzjliit06xbHFw1Ap7O7rhG7KkwmB5jKPQ2gcdzeMgmWZuPr4eqSFPSUguM0qJDna2&union_lens=lensId:0b0adf2c_0d3b_16ec0d9bacd_43aa
五谷秀氨基酸洁面120ml+滋晶水120ml+修护乳100ml 三件优惠活动,杜青峰,51,淘宝,2019-05-07 11:31:23,77780781922,6687848174213713156,0,0,0,219.00,0,4414,210,4.76%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dktqwma9LYyBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMRfpMjl75mRRlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2BgaGLwfutFEcOpWDNP%2FmC4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAzIEyWoF6zLa1gtJbDsLWwm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b5952e0_0c37_16ec0d9c598_9607&xId=nJc2tqN6FblI2bZg5SG8AzKf1ptZsNdBwBeo7rDSkrepUwHy6YGHTSh0YZJsGIlUklV2vFXGwgX2LTO0RHeKc7&union_lens=lensId:0b0f8443_0c76_16ec0d9c59a_3e55
五谷秀面部护理四件套洁面水乳荷荷巴油保湿舒缓修护去黄提亮肤色,杜青峰,59,淘宝,2019-01-03 17:45:19,77780781922,6642204369905257741,0,0,0,456.00,0,477,72,15.09%,https://item.taobao.com/item.htm?id=585148610724
花皙蔻氨基酸洗面奶小白刷温和深层清洁泡沫洁面男女,莓子哥哥,50,淘宝,2019-06-18 19:28:13,79772807177,6703805945702599949,0,0,0,98.00,0,333940,22484,6.73%,https://s.click.taobao.com/t?e=m%3D2%26s%3DwHE4g9EEiDxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMT3npp75sEfs8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMYjYGVGx4En8W%2B0%2Fw20%2F5yYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCArxTIx%2FrCh8DZASu3Z%2FRzm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b1aff47_0c65_16ec255f240_0d37&xId=AYTrsNNRdqXUMBvjCw0jXW5dvIUMHDx13ArYWK0IUd7N00zMm9R3gL0B6Aiz7BElGIGlHdVZyegZ9HZ4QB7JVK&union_lens=lensId:0b0ad220_0bb4_16ec255f242_cb55
朵拉朵尚去角质慕斯面部女男收缩清洁毛孔脸部全身洁面去黑头死皮,小诸葛和他的妈妈,37,淘宝,2019-03-26 19:38:39,65549510985,6672589281791446279,0,0,0,49.90,0,52855,599,1.13%,https://s.click.taobao.com/t?e=m%3D2%26s%3DzWQi3%2FVA1M5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQPDHTPsMYj4J1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMw3f1rbSAaMXh6VGWmwo%2FY4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA3p1V2%2F5jRURJDiACCGYd4m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1587554640@0b086864_0e97_171a1a1617f_84d1@01
小雪梨韩国Dr.Althea艾西儿医生紫苏健康水蚕丝面膜补水镇定保湿,小雪梨梨梨SherryJ,56,淘宝,2019-01-14 21:24:48,57433394141,6646342867356749069,0,0,0,49.00,0,538,9,1.67%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dc4FpNqZVFjJw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXYfycQK%2FxPV8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMdjep1ZBtLZEWdxWvc6R0IAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MVgj%2FIEdYfOR%2BNnDEJvUtC0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b00aee1_0c7d_16ec0ae355d_3dbb&xId=qnG0ohvFcsiyDqT3xEgf8Ke0QzeBQT1lK44dRxptE8XMhMlvo0pZeetEyOIkBGpYncuzVL5ZNBpXaav6UaSf16&union_lens=lensId:0b012096_0c74_16ec0ae355f_203a
赤木刚宪 韩国RE:CIPE玥之秘水晶果蔬面膜女补水保湿男士专用正品,道上都叫我赤木刚宪,58,淘宝,2019-01-14 19:11:44,87360424915,6646308575654186248,0,0,0,49.00,0,16488,231,1.40%,https://item.taobao.com/item.htm?id=585887635782
小迷糊烟酰胺大白瓶护肤品水乳套装补水保湿提亮肤色正品学生男女,小颠儿Kini,56,淘宝,2019-09-12 17:37:02,68277686852,6735715685965647118,0,0,0,89.90,0,130951,4113,3.14%,https://s.click.taobao.com/t?e=m%3D2%26s%3D6ymDZBWVgGJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMZ%2B3gdNeJBPjt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMwk7pVYrjbLVIrdzrUotT%2FQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MxHDsMZTLsVuTUWtYTMssA0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0f79e2_0c71_16ebfa99821_bd81&xId=fbSECsQFeZTUegYWC3LR5b0tBmz0eWvRdxarVy2rdSq5UUJdVmbvihtIT3FG4gTIp4wEhG5XyaQgAkXE2vXmHb&union_lens=lensId:0b0b3631_0d10_16ebfa99824_7c8c
御泥坊小布丁面膜清洁毛孔补水保湿修护冻膜涂抹式面膜出行便携女,太平公主重金求发,41,淘宝,2019-08-01 17:23:06,62241304201,6720126501074767108,0,0,0,89.00,0,13235,567,4.28%,https://s.click.taobao.com/t?e=m%3D2%26s%3DgpqsbgOha9xw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMTb2mPox%2BsXl5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMaCUL0hSCNep3F80%2Fjgg5gP1SarTXhIOTrhzfEh3ilxbYR16Frqer%2F9kYvQZuIwx3oGeIQL4Fi9FdmahFDilq3Gxk1pofW7RCk8JK01RBLHZtu84DtRxauk9RNdF9PG1054D9O%2FIWQ4%2BVlMEqA3PwTyB4b8xwNKLSxg5p7bh%2BFbQ%3D&union_lens=lensId:0b57b76e_0d24_170aff9c157_646b&xId=U1WFYxQspIrr3Mk1i9QOX6w8NY5lzU1n2XmOeJIZ5xyXFWGycYu045VlcnxkbzfGwmqQxH4rycbDhdytHVeuVX&union_lens=lensId:MAPI@1583500345@0b0fa5cd_0ecb_170aff9c15a_e97e@01
